alpha,beta,r2_test
0.0554286283011303,12.901293088425872,0.6464865252675698
0.054020347704944224,13.058929621304177,0.6631125175698827
0.05741154316174754,12.650095472696913,0.6237511984728679
0.05673341691402844,12.668702702772665,0.6405546285863005
0.05970692485126305,12.323652072588258,0.6032173647174697
0.059571750766574595,12.337980984330265,0.6052409719861449
0.06037002273092947,12.232705978322258,0.5962974351082947
0.058473408571816696,12.47448917701223,0.6184412238028432
0.05664862223007143,12.700233431950375,0.6394619992691373
0.056182050421610515,12.756431894163384,0.6446644405302788
0.05687916940439093,12.669560052282787,0.6371522463837822
0.05497704839735023,12.912057379697533,0.6562875502938844
0.05545337045621932,12.888250860413596,0.6476564923879791
0.056120198248906565,12.789983810263475,0.6423393173039892
0.05699808529381212,12.673062120234185,0.6334753908935824
0.05601406557497309,12.783427221408392,0.6458283485397518
0.05833614787307335,12.516383807721612,0.6160749965902925
0.05604065549140911,12.812666601452824,0.6414073477405449
0.057955194338578306,12.542846675570233,0.6239828991448579
0.05912424795184309,12.389626005314131,0.6112346168622274
0.05679904501973941,12.669208489920235,0.639095750419358
0.055979115768562356,12.775428621806876,0.6473318416586338
0.059196296586218625,12.385966961518893,0.609597297860421
0.055749458953975366,12.837330855964273,0.6462676460605548
0.056995066660019945,12.6672053359176,0.6343719589700081
0.05661711278203009,12.760469169349598,0.631182085845537
0.05849167522133798,12.491444681964927,0.6151908270621704
0.05739112773877752,12.647180545949098,0.6250433860253993
0.057582309229931274,12.595509891819988,0.6274275483809699
0.05675605877090363,12.6781715525461,0.6392083041474761
0.05851136589820293,12.463524899995585,0.6188482304805041
0.05773935530025046,12.570065716656044,0.6264460375588916
0.05842083657713947,12.48498345745165,0.6184909393523053
0.0566848363446922,12.699330674125008,0.6386543263963969
0.05698205317923089,12.653300670772158,0.6364003015302304
0.0566977290442784,12.677921356566937,0.6405332691467518
0.058356131007322856,12.543397202648162,0.6097841690604252
0.05745744716959809,12.599600806195864,0.6304252524563396
0.06000040542372535,12.281529952658715,0.6004601954383867
0.05754537544423457,12.62263874609866,0.6241711399614069
0.05453633106731263,13.020510433787399,0.6552202774081249
0.055588148237911805,12.890043040486717,0.643258153174062
0.05574662367295252,12.854650131556179,0.6439436802034368
0.0540050178308711,13.067943107253473,0.6626663954720984
